shipment_id,nombre_evento,timestamp_evento,nodo,area_responsable
SHP000966,llegada_last_mile,2026-03-25 03:16:59.860827,LM_CDMX_NORTE,Last Mile
SHP000966,out_for_delivery,2026-03-25 13:45:42.341769,LM_CDMX_NORTE,Last Mile
SHP000966,entregado,2026-03-25 18:47:12.887310,LM_CDMX_NORTE,Last Mile
SHP000967,pedido_creado,2026-02-03 20:14:29.000000,FC_PUE_01,Promesa
SHP000967,ready_to_ship,2026-02-04 01:23:11.798007,FC_PUE_01,Fulfillment
SHP000967,salida_fulfillment,2026-02-04 02:44:35.568583,FC_PUE_01,Fulfillment
SHP000967,llegada_sortation,2026-02-04 11:44:30.022412,SORT_CDMX_01,Middle Mile
SHP000967,salida_sortation,2026-02-04 12:14:30.022412,SORT_CDMX_01,Middle Mile
SHP000967,llegada_last_mile,2026-02-04 23:40:26.933907,LM_PUE,Last Mile
SHP000967,out_for_delivery,2026-02-05 00:31:03.243199,LM_PUE,Last Mile
SHP000967,entregado,2026-02-05 04:59:25.643224,LM_PUE,Last Mile
SHP000968,pedido_creado,2026-03-05 06:08:32.000000,FC_QRO_01,Promesa
SHP000968,ready_to_ship,2026-03-05 12:28:07.568345,FC_QRO_01,Fulfillment
SHP000968,salida_fulfillment,2026-03-05 17:04:16.495895,FC_QRO_01,Fulfillment
SHP000968,llegada_sortation,2026-03-06 02:30:14.455146,SORT_MTY_01,Middle Mile
SHP000968,salida_sortation,2026-03-06 11:35:00.153383,SORT_MTY_01,Middle Mile
SHP000968,llegada_last_mile,2026-03-06 18:28:55.320346,LM_CDMX_NORTE,Last Mile
SHP000968,out_for_delivery,2026-03-07 02:55:11.682262,LM_CDMX_NORTE,Last Mile
SHP000968,entregado,2026-03-07 07:13:15.822617,LM_CDMX_NORTE,Last Mile
SHP000969,pedido_creado,2026-02-22 14:36:07.000000,FC_CDMX_01,Promesa
SHP000969,ready_to_ship,2026-02-22 16:39:26.746983,FC_CDMX_01,Fulfillment
SHP000969,salida_fulfillment,2026-02-22 17:09:26.746983,FC_CDMX_01,Fulfillment
SHP000969,llegada_sortation,2026-02-22 22:18:37.111838,SORT_CDMX_01,Middle Mile
SHP000969,salida_sortation,2026-02-23 01:29:39.049609,SORT_CDMX_01,Middle Mile
SHP000969,llegada_last_mile,2026-02-23 09:52:14.545453,LM_GDL,Last Mile
SHP000969,out_for_delivery,2026-02-23 11:02:51.200520,LM_GDL,Last Mile
SHP000969,entregado,2026-02-23 12:02:51.200520,LM_GDL,Last Mile
SHP000970,pedido_creado,2026-01-03 07:32:26.000000,FC_QRO_01,Promesa
SHP000970,ready_to_ship,2026-01-03 14:29:42.296266,FC_QRO_01,Fulfillment
SHP000970,salida_fulfillment,2026-01-03 16:40:29.199638,FC_QRO_01,Fulfillment
SHP000970,llegada_sortation,2026-01-04 00:31:34.960668,SORT_QRO_01,Middle Mile
SHP000970,salida_sortation,2026-01-04 03:08:55.355829,SORT_QRO_01,Middle Mile
SHP000970,llegada_last_mile,2026-01-04 10:31:11.243900,LM_QRO,Last Mile
SHP000970,out_for_delivery,2026-01-04 15:44:12.383770,LM_QRO,Last Mile
SHP000970,entregado,2026-01-04 21:28:16.222321,LM_QRO,Last Mile
SHP000971,pedido_creado,2026-02-25 22:06:42.000000,FC_PUE_01,Promesa
SHP000971,ready_to_ship,2026-02-26 02:56:43.641779,FC_PUE_01,Fulfillment
SHP000971,salida_fulfillment,2026-02-26 06:02:31.656974,FC_PUE_01,Fulfillment
SHP000971,llegada_sortation,2026-02-26 17:49:12.276037,SORT_CDMX_01,Middle Mile
SHP000971,salida_sortation,2026-02-26 20:53:59.981074,SORT_CDMX_01,Middle Mile
SHP000971,llegada_last_mile,2026-02-27 02:14:01.909287,LM_GDL,Last Mile
SHP000971,out_for_delivery,2026-02-27 08:02:21.665047,LM_GDL,Last Mile
SHP000971,entregado,2026-02-27 13:00:31.033824,LM_GDL,Last Mile
SHP000972,pedido_creado,2026-02-19 03:32:08.000000,FC_QRO_01,Promesa
SHP000972,ready_to_ship,2026-02-19 08:57:05.024485,FC_QRO_01,Fulfillment
SHP000972,salida_fulfillment,2026-02-19 11:56:14.438665,FC_QRO_01,Fulfillment
SHP000972,llegada_sortation,2026-02-20 00:24:39.035831,SORT_CDMX_01,Middle Mile
SHP000972,salida_sortation,2026-02-20 09:06:28.354624,SORT_CDMX_01,Middle Mile
SHP000972,llegada_last_mile,2026-02-20 17:54:31.693082,LM_PUE,Last Mile
SHP000972,out_for_delivery,2026-02-21 05:57:40.692266,LM_PUE,Last Mile
SHP000972,entregado,2026-02-20 01:03:38.664491,LM_PUE,Last Mile
SHP000973,pedido_creado,2026-02-18 13:58:53.000000,FC_MTY_01,Promesa
SHP000973,ready_to_ship,2026-02-18 22:04:38.659190,FC_MTY_01,Fulfillment
SHP000973,salida_fulfillment,2026-02-18 23:26:56.265509,FC_MTY_01,Fulfillment
SHP000973,llegada_sortation,2026-02-19 07:45:11.633523,SORT_GDL_01,Middle Mile
SHP000973,salida_sortation,2026-02-19 15:07:43.940834,SORT_GDL_01,Middle Mile
SHP000973,llegada_last_mile,2026-02-20 01:39:25.900359,LM_QRO,Last Mile
SHP000973,out_for_delivery,2026-02-20 07:32:11.216986,LM_QRO,Last Mile
SHP000973,entregado,2026-02-20 12:20:28.540977,LM_QRO,Last Mile
SHP000974,pedido_creado,2026-03-20 10:51:39.000000,FC_CDMX_01,Promesa
SHP000974,ready_to_ship,2026-03-20 11:51:39.000000,FC_CDMX_01,Fulfillment
SHP000974,salida_fulfillment,2026-03-20 14:08:23.321167,FC_CDMX_01,Fulfillment
SHP000974,llegada_sortation,2026-03-20 19:56:46.531365,SORT_GDL_01,Middle Mile
SHP000974,salida_sortation,2026-03-21 03:41:10.951849,SORT_GDL_01,Middle Mile
SHP000974,llegada_last_mile,2026-03-21 11:45:20.243451,LM_GDL,Last Mile
SHP000974,out_for_delivery,2026-03-21 17:21:06.443581,LM_GDL,Last Mile
SHP000974,entregado,2026-03-22 00:18:50.154233,LM_GDL,Last Mile
SHP000975,pedido_creado,2026-02-16 11:27:20.000000,FC_CDMX_01,Promesa
SHP000975,ready_to_ship,2026-02-16 15:18:43.502076,FC_CDMX_01,Fulfillment
SHP000975,salida_fulfillment,2026-02-16 19:04:28.405470,FC_CDMX_01,Fulfillment
SHP000975,llegada_sortation,2026-02-17 07:31:34.419131,SORT_CDMX_01,Middle Mile
SHP000975,salida_sortation,2026-02-17 13:58:27.860067,SORT_CDMX_01,Middle Mile
SHP000975,llegada_last_mile,2026-02-17 20:27:53.694061,LM_QRO,Last Mile
SHP000975,out_for_delivery,2026-02-18 02:45:19.173084,LM_QRO,Last Mile
SHP000975,entregado,2026-02-17 04:52:06.095774,LM_QRO,Last Mile
SHP000976,pedido_creado,2026-02-12 08:45:16.000000,FC_MTY_01,Promesa
SHP000976,ready_to_ship,2026-02-12 10:25:55.328283,FC_MTY_01,Fulfillment
SHP000976,salida_fulfillment,2026-02-12 13:58:54.675266,FC_MTY_01,Fulfillment
SHP000976,llegada_sortation,2026-02-12 23:31:21.655646,SORT_CDMX_01,Middle Mile
SHP000976,salida_sortation,2026-02-13 09:10:02.709099,SORT_CDMX_01,Middle Mile
SHP000976,llegada_last_mile,2026-02-13 14:53:29.124922,LM_PUE,Last Mile
SHP000976,out_for_delivery,2026-02-14 00:52:11.974080,LM_PUE,Last Mile
SHP000976,entregado,2026-02-14 08:07:22.006918,LM_PUE,Last Mile
SHP000977,pedido_creado,2026-02-14 08:05:57.000000,FC_MTY_01,Promesa
SHP000977,ready_to_ship,2026-02-14 11:05:11.728172,FC_MTY_01,Fulfillment
SHP000977,salida_fulfillment,2026-02-14 13:17:17.430430,FC_MTY_01,Fulfillment
SHP000977,llegada_sortation,2026-02-15 00:36:15.884406,SORT_GDL_01,Middle Mile
SHP000977,salida_sortation,2026-02-15 10:03:48.913037,SORT_GDL_01,Middle Mile
SHP000977,llegada_last_mile,2026-02-15 18:22:22.101890,LM_MTY,Last Mile
SHP000977,out_for_delivery,2026-02-16 00:36:49.080507,LM_MTY,Last Mile
SHP000977,entregado,2026-02-16 03:37:26.297369,LM_MTY,Last Mile
SHP000978,pedido_creado,2026-02-26 08:08:32.000000,FC_PUE_01,Promesa
SHP000978,ready_to_ship,2026-02-26 14:12:02.959524,FC_PUE_01,Fulfillment
SHP000978,salida_fulfillment,2026-02-26 17:33:24.943695,FC_PUE_01,Fulfillment
SHP000978,llegada_sortation,2026-02-27 00:03:23.294738,SORT_GDL_01,Middle Mile
SHP000978,salida_sortation,2026-02-27 09:02:28.719120,SORT_GDL_01,Middle Mile
SHP000978,llegada_last_mile,2026-02-27 13:57:03.789727,LM_CDMX_NORTE,Last Mile
SHP000978,out_for_delivery,2026-02-28 01:08:38.285918,LM_CDMX_NORTE,Last Mile
SHP000978,entregado,2026-02-28 08:01:00.222887,LM_CDMX_NORTE,Last Mile
SHP000979,pedido_creado,2026-02-25 07:08:48.000000,FC_QRO_01,Promesa
SHP000979,ready_to_ship,2026-02-25 10:21:10.452326,FC_QRO_01,Fulfillment
SHP000979,salida_fulfillment,2026-02-25 12:16:55.828288,FC_QRO_01,Fulfillment
SHP000979,llegada_sortation,2026-02-25 20:28:43.064770,SORT_MTY_01,Middle Mile
SHP000979,salida_sortation,2026-02-25 22:20:42.409841,SORT_MTY_01,Middle Mile
SHP000979,llegada_last_mile,2026-02-26 03:08:11.162858,LM_PUE,Last Mile
SHP000979,out_for_delivery,2026-02-26 06:40:59.082863,LM_PUE,Last Mile
SHP000979,entregado,2026-02-26 13:00:19.984569,LM_PUE,Last Mile
SHP000980,pedido_creado,2026-03-14 19:18:58.000000,FC_CDMX_01,Promesa
SHP000980,ready_to_ship,2026-03-15 00:54:56.523094,FC_CDMX_01,Fulfillment
SHP000980,salida_fulfillment,2026-03-15 01:24:56.523094,FC_CDMX_01,Fulfillment
SHP000980,llegada_sortation,2026-03-15 11:21:16.780856,SORT_GDL_01,Middle Mile
SHP000980,salida_sortation,2026-03-15 23:14:48.038902,SORT_GDL_01,Middle Mile
SHP000980,llegada_last_mile,2026-03-16 04:28:04.656486,LM_GDL,Last Mile
SHP000980,out_for_delivery,2026-03-16 11:59:46.730609,LM_GDL,Last Mile
SHP000980,entregado,2026-03-16 15:47:51.369533,LM_GDL,Last Mile
SHP000981,pedido_creado,2026-03-03 21:09:29.000000,FC_MTY_01,Promesa
SHP000981,ready_to_ship,2026-03-04 04:10:09.023698,FC_MTY_01,Fulfillment
SHP000981,salida_fulfillment,2026-03-04 09:14:12.031300,FC_MTY_01,Fulfillment
SHP000981,llegada_sortation,2026-03-04 17:46:37.019919,SORT_QRO_01,Middle Mile
SHP000981,salida_sortation,2026-03-05 02:08:39.697975,SORT_QRO_01,Middle Mile
SHP000981,llegada_last_mile,2026-03-05 06:56:35.778245,LM_MTY,Last Mile
SHP000981,out_for_delivery,2026-03-05 14:56:50.038370,LM_MTY,Last Mile
SHP000981,entregado,2026-03-05 17:52:29.601588,LM_MTY,Last Mile
SHP000982,pedido_creado,2026-02-09 17:44:10.000000,FC_QRO_01,Promesa
SHP000982,ready_to_ship,2026-02-09 23:53:39.243323,FC_QRO_01,Fulfillment
SHP000982,salida_fulfillment,2026-02-10 02:21:40.770721,FC_QRO_01,Fulfillment
SHP000982,llegada_sortation,2026-02-10 14:16:12.397678,SORT_MTY_01,Middle Mile
SHP000982,salida_sortation,2026-02-10 19:57:37.163477,SORT_MTY_01,Middle Mile
SHP000982,llegada_last_mile,2026-02-10 23:40:01.130735,LM_GDL,Last Mile
SHP000982,out_for_delivery,2026-02-11 09:31:11.989599,LM_GDL,Last Mile
SHP000982,entregado,2026-02-10 16:23:30.437446,LM_GDL,Last Mile
SHP000983,pedido_creado,2026-02-15 09:34:13.000000,FC_GDL_01,Promesa
SHP000983,ready_to_ship,2026-02-15 12:17:51.098800,FC_GDL_01,Fulfillment
SHP000983,salida_fulfillment,2026-02-15 14:31:45.031858,FC_GDL_01,Fulfillment
SHP000983,llegada_sortation,2026-02-15 20:33:39.856469,SORT_GDL_01,Middle Mile
SHP000983,salida_sortation,2026-02-16 06:44:40.350491,SORT_GDL_01,Middle Mile
SHP000983,llegada_last_mile,2026-02-16 19:33:22.104017,LM_CDMX_NORTE,Last Mile
SHP000983,out_for_delivery,2026-02-17 05:59:23.430927,LM_CDMX_NORTE,Last Mile
SHP000983,entregado,2026-02-16 02:25:38.852328,LM_CDMX_NORTE,Last Mile
SHP000984,pedido_creado,2026-01-27 19:27:53.000000,FC_QRO_01,Promesa
SHP000984,ready_to_ship,2026-01-27 20:43:56.029269,FC_QRO_01,Fulfillment
SHP000984,salida_fulfillment,2026-01-27 21:58:19.005290,FC_QRO_01,Fulfillment
SHP000984,llegada_sortation,2026-01-28 11:09:35.454643,SORT_QRO_01,Middle Mile
SHP000984,salida_sortation,2026-01-28 15:08:05.918510,SORT_QRO_01,Middle Mile
SHP000984,llegada_last_mile,2026-01-28 23:08:00.748355,LM_PUE,Last Mile
SHP000984,out_for_delivery,2026-01-29 07:26:13.552570,LM_PUE,Last Mile
SHP000984,entregado,2026-01-29 11:24:40.138013,LM_PUE,Last Mile
SHP000985,pedido_creado,2026-03-12 11:29:11.000000,FC_MTY_01,Promesa
SHP000985,ready_to_ship,2026-03-12 14:44:10.339361,FC_MTY_01,Fulfillment
SHP000985,salida_fulfillment,2026-03-12 17:36:43.353745,FC_MTY_01,Fulfillment
SHP000985,llegada_sortation,2026-03-13 05:36:25.016389,SORT_MTY_01,Middle Mile
SHP000985,salida_sortation,2026-03-13 14:55:04.242852,SORT_MTY_01,Middle Mile
SHP000985,llegada_last_mile,2026-03-14 03:11:28.308197,LM_PUE,Last Mile
SHP000985,out_for_delivery,2026-03-14 12:29:20.221278,LM_PUE,Last Mile
SHP000985,entregado,2026-03-13 06:25:35.420325,LM_PUE,Last Mile
SHP000986,pedido_creado,2026-03-29 18:29:29.000000,FC_CDMX_01,Promesa
SHP000986,ready_to_ship,2026-03-29 21:22:41.613664,FC_CDMX_01,Fulfillment
SHP000986,salida_fulfillment,2026-03-29 23:52:22.841231,FC_CDMX_01,Fulfillment
SHP000986,llegada_sortation,2026-03-30 08:16:24.028645,SORT_CDMX_01,Middle Mile
SHP000986,salida_sortation,2026-03-30 14:11:56.033372,SORT_CDMX_01,Middle Mile
SHP000986,llegada_last_mile,2026-03-30 22:11:32.136104,LM_CDMX_NORTE,Last Mile
SHP000986,out_for_delivery,2026-03-31 01:35:38.374672,LM_CDMX_NORTE,Last Mile
SHP000986,entregado,2026-03-31 07:24:10.596997,LM_CDMX_NORTE,Last Mile
SHP000987,pedido_creado,2026-01-24 06:00:56.000000,FC_MTY_01,Promesa
SHP000987,ready_to_ship,2026-01-24 08:07:39.711758,FC_MTY_01,Fulfillment
SHP000987,salida_fulfillment,2026-01-24 10:08:49.158927,FC_MTY_01,Fulfillment
SHP000987,llegada_sortation,2026-01-24 18:04:48.226707,SORT_CDMX_01,Middle Mile
SHP000987,salida_sortation,2026-01-25 01:57:26.343850,SORT_CDMX_01,Middle Mile
SHP000987,llegada_last_mile,2026-01-25 15:34:58.778046,LM_MTY,Last Mile
SHP000987,out_for_delivery,2026-01-26 01:07:12.973299,LM_MTY,Last Mile
SHP000987,entregado,2026-01-26 07:18:59.812781,LM_MTY,Last Mile
SHP000988,pedido_creado,2026-01-25 18:45:19.000000,FC_PUE_01,Promesa
SHP000988,ready_to_ship,2026-01-25 23:02:15.092189,FC_PUE_01,Fulfillment
SHP000988,salida_fulfillment,2026-01-26 01:44:10.364343,FC_PUE_01,Fulfillment
SHP000988,llegada_sortation,2026-01-26 09:12:43.799644,SORT_CDMX_01,Middle Mile
SHP000988,salida_sortation,2026-01-27 05:54:35.124315,SORT_CDMX_01,Middle Mile
SHP000988,llegada_last_mile,2026-01-28 00:31:47.425844,LM_QRO,Last Mile
SHP000988,out_for_delivery,2026-01-28 12:52:50.966957,LM_QRO,Last Mile
SHP000988,entregado,2026-01-28 18:15:49.451137,LM_QRO,Last Mile
SHP000989,pedido_creado,2026-02-02 07:17:30.000000,FC_CDMX_01,Promesa
SHP000989,ready_to_ship,2026-02-02 15:00:24.635107,FC_CDMX_01,Fulfillment
SHP000989,salida_fulfillment,2026-02-02 17:53:36.066794,FC_CDMX_01,Fulfillment
SHP000989,llegada_sortation,2026-02-02 22:37:49.147691,SORT_GDL_01,Middle Mile
SHP000989,salida_sortation,2026-02-03 08:53:14.807531,SORT_GDL_01,Middle Mile
SHP000989,llegada_last_mile,2026-02-03 10:53:14.807531,LM_QRO,Last Mile
SHP000989,out_for_delivery,2026-02-03 15:41:47.606194,LM_QRO,Last Mile
SHP000989,entregado,2026-02-03 22:53:16.209428,LM_QRO,Last Mile
SHP000990,pedido_creado,2026-01-22 02:54:33.000000,FC_QRO_01,Promesa
SHP000990,ready_to_ship,2026-01-22 08:43:34.094435,FC_QRO_01,Fulfillment
SHP000990,salida_fulfillment,2026-01-22 09:51:53.457266,FC_QRO_01,Fulfillment
SHP000990,llegada_sortation,2026-01-22 16:47:44.044364,SORT_GDL_01,Middle Mile
SHP000990,salida_sortation,2026-01-22 20:39:10.761246,SORT_GDL_01,Middle Mile
SHP000990,llegada_last_mile,2026-01-23 04:04:07.033336,LM_MTY,Last Mile
SHP000990,out_for_delivery,2026-01-23 11:55:44.270640,LM_MTY,Last Mile
SHP000990,entregado,2026-01-23 17:31:38.508956,LM_MTY,Last Mile
SHP000991,pedido_creado,2026-02-22 03:04:30.000000,FC_QRO_01,Promesa
SHP000991,ready_to_ship,2026-02-22 09:11:03.581501,FC_QRO_01,Fulfillment
SHP000991,salida_fulfillment,2026-02-22 09:51:13.276947,FC_QRO_01,Fulfillment
SHP000991,llegada_sortation,2026-02-22 16:03:52.157962,SORT_QRO_01,Middle Mile
SHP000991,salida_sortation,2026-02-23 00:27:32.251057,SORT_QRO_01,Middle Mile
SHP000991,llegada_last_mile,2026-02-23 06:39:46.851164,LM_GDL,Last Mile
SHP000991,out_for_delivery,2026-02-23 13:45:08.134858,LM_GDL,Last Mile
SHP000991,entregado,2026-02-23 21:59:04.067390,LM_GDL,Last Mile
SHP000992,pedido_creado,2026-01-28 07:09:59.000000,FC_CDMX_01,Promesa
SHP000992,ready_to_ship,2026-01-28 11:30:14.076976,FC_CDMX_01,Fulfillment
SHP000992,salida_fulfillment,2026-01-28 13:46:59.341340,FC_CDMX_01,Fulfillment
SHP000992,llegada_sortation,2026-01-28 16:39:09.450245,SORT_MTY_01,Middle Mile
SHP000992,salida_sortation,2026-01-29 08:56:48.435162,SORT_MTY_01,Middle Mile
SHP000992,llegada_last_mile,2026-01-29 23:47:37.691865,LM_QRO,Last Mile
SHP000992,out_for_delivery,2026-01-30 11:02:50.193173,LM_QRO,Last Mile
SHP000992,entregado,2026-01-30 12:02:50.193173,LM_QRO,Last Mile
SHP000993,pedido_creado,2026-01-03 09:06:23.000000,FC_GDL_01,Promesa
SHP000993,ready_to_ship,2026-01-03 12:43:37.480365,FC_GDL_01,Fulfillment
SHP000993,salida_fulfillment,2026-01-03 14:40:25.915594,FC_GDL_01,Fulfillment
SHP000993,llegada_sortation,2026-01-03 23:26:05.697980,SORT_MTY_01,Middle Mile
SHP000993,salida_sortation,2026-01-04 18:56:33.704999,SORT_MTY_01,Middle Mile
SHP000993,llegada_last_mile,2026-01-05 12:31:32.842791,LM_MTY,Last Mile
SHP000993,out_for_delivery,2026-01-06 07:43:12.699685,LM_MTY,Last Mile
SHP000993,entregado,2026-01-07 11:17:35.092157,LM_MTY,Last Mile
SHP000994,pedido_creado,2026-01-25 21:29:34.000000,FC_PUE_01,Promesa
SHP000994,ready_to_ship,2026-01-26 05:16:20.506574,FC_PUE_01,Fulfillment
SHP000994,salida_fulfillment,2026-01-26 09:13:26.709987,FC_PUE_01,Fulfillment
SHP000994,llegada_sortation,2026-01-26 17:16:17.288438,SORT_CDMX_01,Middle Mile
SHP000994,salida_sortation,2026-01-27 00:47:58.015637,SORT_CDMX_01,Middle Mile
SHP000994,llegada_last_mile,2026-01-27 05:07:19.140535,LM_PUE,Last Mile
SHP000994,out_for_delivery,2026-01-27 15:25:25.718855,LM_PUE,Last Mile
SHP000994,entregado,2026-01-27 22:05:37.123756,LM_PUE,Last Mile
SHP000995,pedido_creado,2026-03-25 14:27:45.000000,FC_MTY_01,Promesa
SHP000995,ready_to_ship,2026-03-25 18:42:38.316633,FC_MTY_01,Fulfillment
SHP000995,salida_fulfillment,2026-03-25 20:58:18.580982,FC_MTY_01,Fulfillment
SHP000995,llegada_sortation,2026-03-26 07:20:49.429941,SORT_MTY_01,Middle Mile
SHP000995,salida_sortation,2026-03-26 17:10:51.724825,SORT_MTY_01,Middle Mile
SHP000995,llegada_last_mile,2026-03-26 23:15:27.718960,LM_PUE,Last Mile
SHP000995,out_for_delivery,2026-03-27 09:01:48.158923,LM_PUE,Last Mile
SHP000995,entregado,2026-03-27 08:31:44.435805,LM_PUE,Last Mile
SHP000996,pedido_creado,2026-01-30 05:02:44.000000,FC_CDMX_01,Promesa
SHP000996,ready_to_ship,2026-01-30 14:04:51.985855,FC_CDMX_01,Fulfillment
SHP000996,salida_fulfillment,2026-01-30 16:07:30.055742,FC_CDMX_01,Fulfillment
SHP000996,llegada_sortation,2026-01-31 01:51:24.489308,SORT_QRO_01,Middle Mile
SHP000996,salida_sortation,2026-01-31 07:55:38.145183,SORT_QRO_01,Middle Mile
SHP000996,llegada_last_mile,2026-01-31 13:27:08.569768,LM_GDL,Last Mile
SHP000996,out_for_delivery,2026-01-31 19:01:24.688454,LM_GDL,Last Mile
SHP000996,entregado,2026-02-01 02:34:17.946255,LM_GDL,Last Mile
SHP000997,pedido_creado,2026-03-18 23:14:34.000000,FC_GDL_01,Promesa
SHP000997,ready_to_ship,2026-03-19 04:57:02.445720,FC_GDL_01,Fulfillment
SHP000997,salida_fulfillment,2026-03-19 05:38:14.917695,FC_GDL_01,Fulfillment
SHP000997,llegada_sortation,2026-03-19 11:58:36.843717,SORT_QRO_01,Middle Mile
SHP000997,salida_sortation,2026-03-20 03:54:15.284444,SORT_QRO_01,Middle Mile
SHP000997,llegada_last_mile,2026-03-20 17:36:58.871933,LM_PUE,Last Mile
SHP000997,out_for_delivery,2026-03-21 05:38:23.083077,LM_PUE,Last Mile
SHP000997,entregado,2026-03-21 11:06:48.796411,LM_PUE,Last Mile
SHP000998,pedido_creado,2026-03-11 23:37:50.000000,FC_CDMX_01,Promesa
SHP000998,ready_to_ship,2026-03-12 04:58:56.331873,FC_CDMX_01,Fulfillment
SHP000998,salida_fulfillment,2026-03-12 05:28:56.331873,FC_CDMX_01,Fulfillment
SHP000998,llegada_sortation,2026-03-12 10:49:11.701968,SORT_QRO_01,Middle Mile
SHP000998,salida_sortation,2026-03-13 07:26:59.434925,SORT_QRO_01,Middle Mile
SHP000998,llegada_last_mile,2026-03-14 03:37:52.349952,LM_MTY,Last Mile
SHP000998,out_for_delivery,2026-03-15 02:11:11.604628,LM_MTY,Last Mile
SHP000998,entregado,2026-03-15 03:26:08.880149,LM_MTY,Last Mile
SHP000999,pedido_creado,2026-02-11 04:41:57.000000,FC_CDMX_01,Promesa
SHP000999,ready_to_ship,2026-02-11 09:36:06.185016,FC_CDMX_01,Fulfillment
SHP000999,salida_fulfillment,2026-02-11 11:20:50.025531,FC_CDMX_01,Fulfillment
SHP000999,llegada_sortation,2026-02-11 17:37:44.356818,SORT_GDL_01,Middle Mile
SHP000999,salida_sortation,2026-02-12 00:21:45.389269,SORT_GDL_01,Middle Mile
SHP000999,llegada_last_mile,2026-02-12 08:55:22.652433,LM_PUE,Last Mile
SHP000999,out_for_delivery,2026-02-12 15:33:14.225089,LM_PUE,Last Mile
SHP000999,entregado,2026-02-12 21:53:42.703922,LM_PUE,Last Mile
SHP001000,pedido_creado,2026-03-04 14:30:24.000000,FC_PUE_01,Promesa
SHP001000,ready_to_ship,2026-03-04 20:58:04.830524,FC_PUE_01,Fulfillment
SHP001000,salida_fulfillment,2026-03-04 22:27:13.060359,FC_PUE_01,Fulfillment
SHP001000,llegada_sortation,2026-03-05 02:56:23.772720,SORT_MTY_01,Middle Mile
SHP001000,salida_sortation,2026-03-05 14:09:37.979655,SORT_MTY_01,Middle Mile
SHP001000,llegada_last_mile,2026-03-05 22:03:18.539641,LM_MTY,Last Mile
SHP001000,out_for_delivery,2026-03-06 07:12:42.600177,LM_MTY,Last Mile
SHP001000,entregado,2026-03-06 08:12:42.600177,LM_MTY,Last Mile
SHP001001,pedido_creado,2026-01-31 19:01:29.000000,FC_QRO_01,Promesa
SHP001001,ready_to_ship,2026-01-31 23:37:54.004635,FC_QRO_01,Fulfillment
SHP001001,salida_fulfillment,2026-02-01 02:32:56.046478,FC_QRO_01,Fulfillment
SHP001001,llegada_sortation,2026-02-01 08:43:28.797106,SORT_GDL_01,Middle Mile
SHP001001,salida_sortation,2026-02-01 20:08:56.917871,SORT_GDL_01,Middle Mile
SHP001001,llegada_last_mile,2026-02-02 03:44:22.516393,LM_CDMX_NORTE,Last Mile
SHP001001,out_for_delivery,2026-02-02 11:54:21.913179,LM_CDMX_NORTE,Last Mile
SHP001001,entregado,2026-02-02 16:00:42.460194,LM_CDMX_NORTE,Last Mile
SHP001002,pedido_creado,2026-03-24 13:33:39.000000,FC_CDMX_01,Promesa
SHP001002,ready_to_ship,2026-03-24 19:42:23.276798,FC_CDMX_01,Fulfillment
SHP001002,salida_fulfillment,2026-03-24 21:31:33.331960,FC_CDMX_01,Fulfillment
SHP001002,llegada_sortation,2026-03-25 02:23:30.631564,SORT_GDL_01,Middle Mile
SHP001002,salida_sortation,2026-03-25 09:02:15.898134,SORT_GDL_01,Middle Mile
SHP001002,llegada_last_mile,2026-03-25 23:33:18.958497,LM_CDMX_SUR,Last Mile
SHP001002,out_for_delivery,2026-03-26 08:28:47.518834,LM_CDMX_SUR,Last Mile
SHP001002,entregado,2026-03-26 11:43:01.607571,LM_CDMX_SUR,Last Mile
SHP001003,pedido_creado,2026-01-26 15:25:41.000000,FC_QRO_01,Promesa
SHP001003,ready_to_ship,2026-01-26 21:53:37.513734,FC_QRO_01,Fulfillment
SHP001003,salida_fulfillment,2026-01-26 23:11:51.481325,FC_QRO_01,Fulfillment
SHP001003,llegada_sortation,2026-01-27 04:03:06.465262,SORT_MTY_01,Middle Mile
SHP001003,salida_sortation,2026-01-27 07:36:35.828103,SORT_MTY_01,Middle Mile
SHP001003,llegada_last_mile,2026-01-27 12:22:23.233906,LM_MTY,Last Mile
SHP001003,out_for_delivery,2026-01-27 15:24:53.417174,LM_MTY,Last Mile
SHP001003,entregado,2026-01-27 22:07:09.760091,LM_MTY,Last Mile
SHP001004,pedido_creado,2026-01-18 23:49:57.000000,FC_PUE_01,Promesa
SHP001004,ready_to_ship,2026-01-19 05:16:06.217449,FC_PUE_01,Fulfillment
SHP001004,salida_fulfillment,2026-01-19 06:53:29.972819,FC_PUE_01,Fulfillment
SHP001004,llegada_sortation,2026-01-19 13:24:14.162858,SORT_MTY_01,Middle Mile
SHP001004,salida_sortation,2026-01-19 13:54:14.162858,SORT_MTY_01,Middle Mile
SHP001004,llegada_last_mile,2026-01-19 21:49:41.533921,LM_GDL,Last Mile
SHP001004,out_for_delivery,2026-01-20 01:58:55.434178,LM_GDL,Last Mile
SHP001004,entregado,2026-01-19 16:34:21.075489,LM_GDL,Last Mile
SHP001005,pedido_creado,2026-03-30 09:06:05.000000,FC_QRO_01,Promesa
SHP001005,ready_to_ship,2026-03-30 16:08:50.962689,FC_QRO_01,Fulfillment
SHP001005,salida_fulfillment,2026-03-30 17:40:54.968330,FC_QRO_01,Fulfillment
